Grand Cairo Hotel,1.0,,,"5 Sherif El-Sagheer, Cairo 11511 Egypt",C'est pas un hôtel  C'est des chambres meublée vraiment dégueulasse  Un endroit horrible  Les photos sur le site sont des fausses photos  Il y a pas une photo qui correspond à la réalité Vraiment à éviter  Très sale
Hotel Velvet 1889,1.0,,,"118 Mohammed Farid Street, Cairo 00202 Egypt","My stay at Velvet 1889 was the worst hotel stay of my life so far. The receptionist refused giving me bed covers and told me to turn the A/C on instead. It is February, and it's Cairo nights are incredibly chilly. When I contacted the customer service, they told me the same thing and the A/C would be more than enough! I felt completely humiliated and dehumanised. The bedsheets had body hairs stuck to them and the towel I was given was already wet. I had to cut my stay short and leave the hotel at 12 a.m. to go and look for somewhere else where I could even have the luxury of having blankets. When I came out of the room, I found that the receptionist was putting together bedsheets for me to use as make-do blankets. The experience was disappointing through and through. They did not even once apologize or show any vague understanding of human needs, such as having a warm place to sleep in in such a harsh winter!…"
Gardenia Hotel,2.5,,,"32 Talaat Harb Street, Cairo 11511 Egypt","Boasting a shared lounge and views of city, Gardenia Hostel is located in Cairo, 800 m from Tahrir Square. The property is around 2.1 km from The Egyptian Museum and 2.2 km from Cairo Tower. The property is 2.2 km from Khan Al Khalili. At the hostel, each room includes a terrace. The rooms come with a private bathroom. A continental breakfast is available daily at the property."
"Holiday Inn Cairo - Citystars, an IHG Hotel",4.5,,,"Ali Rashed Street Heliopolis, Cairo 11757 Egypt","A modern, family-friendly hotel in Cairo's dynamic Citystars Heliopolis In the heart of Citystars business and leisure complex and just 10 minutes from Cairo International Airport, the Holiday Inn® Cairo Citystars hotel is an ideal base for exploring the modern and historic attractions of Egypt's capital. Next to the hotel, Stars Centre Mall is home to over 640 of shops and high-tech amusements including Snow City and Magic Galaxy, Egypt's largest indoor theme park. Downtown Cairo is less than half an hour away. The hotel's family-friendly atmosphere makes everyone feel at home, from the rooftop garden with its adults' and children's swimming pools, to the Star Corner Café in the lobby. Open 24-hours, Windows Restaurant tempts diners with heaped international buffets and live cooking stations, and Indira Restaurant serves some of the best Indian food in Cairo. Business travelers appreciate the fast, free Wi-Fi, business center and 24-hour room service. Need to hold a meeting?"
"InterContinental Cairo Semiramis, an IHG Hotel",4.5,,,"Corniche El Nil, Cairo 11511 Egypt","On the historic Semiramis hotel site, guests can enjoy modern luxury by the river Nile. Semiramis InterContinental Cairo is 23 KM from Cairo International airport with a premium location in the heart of the city center next to the Egyptian Museum and Khan el Khalili. The Hotel features a 26 sq m2 rooftop pool, fine dining with exquisite cuisine, conference facilities, a state of the art spa, a shopping arcade, and the Nile Terrace offering stunning views of the sunset over the Nile."
Paradise Home City Stars,,,,"Masaken Al Mohandessin - Nasr Road next to City Stars Mall Masaken Al Mohandessin - Nasr Road next to City Stars, Cairo 11511 Egypt",
Royal Inn Residence,,,,"Hafez Ramadan Off Makram Ebeid Street, Cairo 11511 Egypt",
Nile View Inn,,,,"67 67 Abdulaziz Al Saud, Cairo 11511 Egypt",
New One Season,,,,"7 El-Fadl - Talaat Harb Above Al Abd, Cairo 11511 Egypt","One Season Hotel is in the heart of Cairo close to shops, restaurants and attractions such as the Cairo Tower, the Egyptian Mahfouh, the Nile Corniche, Khan El Khalili"
Castle Hotel,,,,"6 Hegab Ln, Cairo 11511 Egypt",
Sofitel Cairo Nile El Gezirah,4.5,,,"3 El Thawra Council St Zamalek, Cairo Egypt","On the southern tip of Gezirah Island, the hotel is a corner of paradise in central Cairo, minutes from Cairo’s business districts. Discover a haven of peace during a vacation in Egypt, and a comfortable base to rest after a successful day of business. Relax by the pool, pamper yourself in Sofitel SPA, wine and dine in our international restaurants and bars. Surrender to luxury and come for a day, a weekend, a week…or more. A stroll along the hotel’s lush riverside promenade takes you to a host of acclaimed restaurants and bars. You can take your time, enjoying the cool shade of exotic palms and breathing in the scent of hibiscus. You’ll hear the gentle sound of water lapping as you rest on a Nile-side terrace with a cool drink, and dine on international cuisine. It’s especially beautiful at dusk, when the sun sets over Cairo’s skyline and vibrant nightlife. Escape the city for a day at our secluded Cairo hotel, which feels like an exclusive Egyptian resort set in lush gardens. Take advantage of Sofitel SPA and Sofitel FIT, float in an infinity pool overlooking the Nile, unwind in a bubbling whirlpool bath… whatever you desire. Day membership includes discounts to the restaurants and bars which line the Nile-side promenade, promising refreshment and fun for families, couples and friends."
Jasmine Hotel El Manial,,,,"137 Abdulaziz, Al Saud Street, Cairo 11451 Egypt",
Hotel Suisse,,,,"26 Mahmoud Bassiouny, Cairo 11511 Egypt",
Regency Inn,,,,"15 Talaat Harb, Cairo 11511 Egypt",
Cairo Plaza Hotel 1,,,,"17 Sherif Basha 17 Sherif Basha, Cairo 11511 Egypt",
Midtown Hotel,,,,"31 Champollion Road, Cairo 11511 Egypt",
"Staybridge Suites Cairo - Citystars, an IHG Hotel",4.5,,,"Emtedad Makram Obied Street Heliopolis, Cairo 11737 Egypt","Modern serviced apartments for extended stays in dynamic Cairo Citystars. Offering the comfort and convenience of a home away from home, Staybridge Suites® Cairo Citystars has everything you need for independent living in the exciting commercial hub of Heliopolis. With direct access to Stars Centre shopping mall, and just a seven-minute drive from Cairo International Airport and Cairo International Convention and Exhibition Centre, our 140 fully furnished studios and suites place travelers where they need to be. The buzzing streets of downtown Cairo are half an hour away, with the Great Pyramids a little further. Business travelers on extended stays in Cairo can settle into a spacious studio or suite with up to three bedrooms. Full kitchens and living areas let you cook, work and entertain in style, and Wi-Fi is complimentary throughout. A free buffet breakfast sets you up for the day, and an Evening Social invites you to mingle with fellow guests over dinner three nights a week."
610 Hostel,,,,,
Joy Hotel & Apartments,,"EGP 1,206",,"31 Champollion Road, Cairo 11511 Egypt",
Tahrir View Hotel,,,,"El-Tahrir Square, Cairo 4280101 Egypt",
Ultra Loaloa Nile Maadi Hotel,,,,"Kornish Elnil After Maadi Yacht Club, Cairo 55555 Egypt",
Cairo City,,,,"5 Sherif El-Sagheer Down Town, Cairo 11613 Egypt",
"InterContinental Citystars Cairo, an IHG Hotel",4.5,,,"Omar Ibn El Khattab Street Heliopolis, Cairo 11737 Egypt","Explore Cairo's heritage amidst modern luxuries and stay at the five-star InterContinental Citystars Cairo hotel in Cairo's Heliopolis, next to Stars Centre Mall. Relax in grand rooms with beautiful furnishings and views. Indulge at our 10 exquisite restaurants and bars. Need event space? Our private meeting rooms and Egypt's largest ballroom will satisfy your requirements. Our concierge gladly arranges private tours of the nearby Cairo Citadel, the Pyramids, and soon, The Grand Egyptian Museum."
Downtown Apartment,,,,,
The Location Hotel,,,,"34 Abdelkhalek Tharwat St Aabdein, Cairo 11511 Egypt",
Nile Transport Hotel,,,,"Nile Corniche, Shubra Al Kheimah Shubra El Kheima 1, Cairo 11511 Egypt",
New York Hostel,,,,"2 Fahmy Lane, Nobar St, Cairo 11511 Egypt",
Cairo Dream Boutique Hotel,,,,,
"Holiday Inn Cairo - Citystars, an IHG Hotel",4.5,,,"Ali Rashed Street Heliopolis, Cairo 11757 Egypt","A modern, family-friendly hotel in Cairo's dynamic Citystars Heliopolis In the heart of Citystars business and leisure complex and just 10 minutes from Cairo International Airport, the Holiday Inn® Cairo Citystars hotel is an ideal base for exploring the modern and historic attractions of Egypt's capital. Next to the hotel, Stars Centre Mall is home to over 640 of shops and high-tech amusements including Snow City and Magic Galaxy, Egypt's largest indoor theme park. Downtown Cairo is less than half an hour away. The hotel's family-friendly atmosphere makes everyone feel at home, from the rooftop garden with its adults' and children's swimming pools, to the Star Corner Café in the lobby. Open 24-hours, Windows Restaurant tempts diners with heaped international buffets and live cooking stations, and Indira Restaurant serves some of the best Indian food in Cairo. Business travelers appreciate the fast, free Wi-Fi, business center and 24-hour room service. Need to hold a meeting?"
