name,ratings,prices,aminities,location,description,City
Hyatt Regency Cairo West,5.0,"EGP 5,932","Smoking rooms available,Suites,Non-smoking rooms,Pool view,Private bathrooms,Iron,Wardrobe / wardrobe,Telephone,Electric kettle,Safe,Room service,Interconnected rooms available,Housekeeping,Air conditioning,Soundproof rooms,Allergy-free room,Ironing service,Laundry service,Dry cleaning,24-hour front desk,24-hour check-in,Doorperson,ATM on site,Shared lounge / TV area,Currency exchange,Concierge,Baggage storage,24-hour security,Massage,Spa,Meeting rooms,Banquet room,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Wine / champagne,Outdoor dining area,Complimentary Instant Coffee,Breakfast buffet,Breakfast available,Restaurant,Sauna,Babysitting,Kids stay free,Billiards,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","KM 22 Cairo-Alexandria Desert RD Pyramids Heights Business Park, Giza 8655 Egypt","Perfect hotel, Lovely place, Healthy food. #1 hotel for me  Pool with heated water  Huge room in terms of space Hygiene and very clean Variety on everything food, drink, music  Really from my side, it’s hotel # 1 on Giza region ",Giza
Golden Tulip Hotel,,"EGP 1,427",,"6 October El Ferdous City In Front Of Dream Land, Giza 99999 Egypt",,Giza
Great Museum View Hotel,,,,"1 Alexandria Desert Road, Giza 12155 Egypt",,Giza
Zamalek Suites,,,,,,Giza
Pyramids Desert Boutique,,,,"Pearl Pyramids Compound, Essam Elshaer, Villa 3, Giza 12512 Egypt",,Giza
Aparthotel in Mohandsen,,,,"33 Jwl Jamal 33, Giza 12655 Egypt",,Giza
Gulf Tower - Daas,,,,"72 Saleh Abou Sawar - Al Mahrousa St. Mohandessin, Giza 12411 Egypt",,Giza
Pyramisa Downtown Residence,,"EGP 4,308",,"60 Giza Street, Giza Egypt",,Giza
Bedouin Pyramids Guest house,,,,"El-Hussein Ibn Ali apartment 3, Giza 12557 Egypt",,Giza
The View Guest House & Cafe,,,,"56 Gamal Abdelnasser Street Nazlet El Samman, Giza 12557 Egypt",,Giza
Faraon Pyramids View Inn,,,"Kitchenette,Room service,","66 Said El-Krety Street Nazal El-Samman Haram, Giza 16583 Egypt",,Giza
Marhaba Residential Complex,,,,"16 Mineral Resources St. 16 D First Gate, Giza 12556 Egypt",,Giza
E2 Lodge Hotel Operated by Lemon Spaces,,"EGP 2,026",,,,Giza
The View Hotel,,,,"1 Abou AL Hool AL Seiahi, Giza 12561 Egypt",,Giza
Khufu Byramids View Hotel,,,,"Mansourieh Road, Giza 12257 Egypt",,Giza
Funduq Hwr Muhibun,,,,Giza 99999 Egypt,,Giza
Faran Pyramids View Inn,,,"Laundry service,Currency exchange,Concierge,Children Activities (Kid / Family Friendly),Restaurant,","Nazlet El-Semman, Giza 11111 Egypt",,Giza
Visitors Egypt Inn,,,,,,Giza
Pyramids View Apartments & Rooftop,,"EGP 1,547",,"69 H Pyramids Gardens, Giza 12345 Egypt",,Giza
Number One Pyramids Hotel,,EGP 145,,"50 Gamal Abd El Nasser St., Giza 12557 Egypt",Number One Pyramids Hotel,Giza
Mariam Pyramids View,,,,"54 Gamal Abd Al Nassir Street Nazlet Al Samman, Giza 12557 Egypt",,Giza
The Pharaoh's House,,,,"Nazlet el Samman 16 Mina Street, Giza 12557 Egypt",,Giza
Sphinx Village Inn,,,,"Nazalah Alsiman Sharie Kaeb Abn Malik Khalf Alwahdih Alsihiyh, Giza 12512 Egypt",,Giza
New Nefertiti,,,"City view,Hair dryer,Complimentary toiletries,Bath / shower,Electric blanket,Wake-up service / alarm clock,Tile / marble floor,Iron,Clothes rack,Wardrobe / wardrobe,Telephone,Seating area,Safe,Fireplace,Bidet,Extra long beds,Flatscreen TV,Dining area,Desk,Air conditioning,Bathrobes,Soundproof rooms,Mosquito net,Airport transportation,Video game console,Board games / puzzles,Free High Speed Internet (WiFi),Free parking,",,,Giza
Jms Pyramids Kefren,,,"Children Activities (Kid / Family Friendly),","Near Taqsim Abu Taleb 10,, Giza 12557 Egypt",,Giza
Panorama Pyramids & Sphinx 4 Groups,,,,"El-Helw Canal 3, Giza 12557 Egypt",,Giza
Smart Village Apartments Of Pyramids,,,"Children Activities (Kid / Family Friendly),Bar / lounge,","Zaghoul Strat, Nazlet El-Sisi, Mashaal, Haram 36 Abd Al Samad Al Gabri St, Giza 12557 Egypt",,Giza
Hayat Inn,,EGP 565,,,,Giza
Mr Brown Sugar Pyramids View Hotel,,,"Children Activities (Kid / Family Friendly),Restaurant,","Nazlet El Semman Abou El Houl, Giza Egypt",,Giza
Mido Hotel,,,,"169 H, Al Ahra Gardens, Giza 12556 Egypt",,Giza
Pyramids Palace Hotel,,,,,,Giza
Hyatt Regency Cairo West,5.0,"EGP 5,932","Smoking rooms available,Suites,Non-smoking rooms,Pool view,Private bathrooms,Iron,Wardrobe / wardrobe,Telephone,Electric kettle,Safe,Room service,Interconnected rooms available,Housekeeping,Air conditioning,Soundproof rooms,Allergy-free room,Ironing service,Laundry service,Dry cleaning,24-hour front desk,24-hour check-in,Doorperson,ATM on site,Shared lounge / TV area,Currency exchange,Concierge,Baggage storage,24-hour security,Massage,Spa,Meeting rooms,Banquet room,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Wine / champagne,Outdoor dining area,Complimentary Instant Coffee,Breakfast buffet,Breakfast available,Restaurant,Sauna,Babysitting,Kids stay free,Billiards,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","KM 22 Cairo-Alexandria Desert RD Pyramids Heights Business Park, Giza 8655 Egypt","Perfect hotel, Lovely place, Healthy food. #1 hotel for me  Pool with heated water  Huge room in terms of space Hygiene and very clean Variety on everything food, drink, music  Really from my side, it’s hotel # 1 on Giza region ",Giza
Sunshine Pyramids View Inn,,,,"Nazlet El Semman Gamal Abd El Naser, Giza 12511 Egypt",,Giza
Majestic Pyramids Boutique Hotel,,,,,,Giza
Hady Hotel,,,,"3 Mansour Mahran St. Giza, Giza Egypt",,Giza
Abou El Houl Palace Hotel,,,,"161 Haram St. El Haram, Giza Egypt",,Giza
Gulf Tower,,,,"Al Mohandaseen 72A, Giza 12655 Egypt",,Giza
Pyramids Inn Motel,,"EGP 2,399",,"Al Mansoureya Rd, Giza 11281 Egypt",,Giza
Mini House Pyramids View,,,,"49 Gamal Abd El Nasir St., Giza 12557 Egypt",,Giza
City Pyramids Inn,,"EGP 1,695",,,,Giza
Mamlaka Aparthotel,,,,,,Giza
Moon Guest House,,,,,,Giza
Cozy Studios Pyramids View,,,,"20 Abou Al Hool Al Seiahi Pyramids, Area Near KFC, Giza 12557 Egypt",,Giza
The Lotus Pyramids Inn,,,,"5th Abd El Atty Street, Giza 12557 Egypt",,Giza
Nile View Jewel Hotel,,"EGP 2,262",,"Corniche El Nile, Giza Egypt",,Giza
