,Unnamed: 0,Name,City,phone_no,location,Full Address,Latitude,Longitude,cuisines,rate,number of reviews
507,868,Saheb El Sahada Restaurant Cafe,Cairo,+20 120 647 7772,"Al Moez Ldin Allah Street, Next To The Imam Barquq Mosque, Cairo 002 Egypt","Saheb El Sahada Restaurant Cafe Cairo Al Moez Ldin Allah Street, Next To The Imam Barquq Mosque, Cairo 002 Egypt ",30.0501823,31.2609377,Arabic,3.5,8.0
508,876,Shobak Habibi,Cairo,+20 127 272 2259,"Rd 9, Maadi Al Khabiri Ash Sharqeyah Al Maadi, Cairo 11511 Egypt","Shobak Habibi Cairo Rd 9, Maadi Al Khabiri Ash Sharqeyah Al Maadi, Cairo 11511 Egypt ",29.9550723,31.2622392,"Pizza, Cafe, International, Egyptian, Arabic",4.0,3.0
510,883,Beit el ezz,Cairo,+20 101 317 8885,"4 Ismail Mohamad ,Abou el Feda Zamalek, Cairo 11511 Egypt","Beit el ezz Cairo 4 Ismail Mohamad ,Abou el Feda Zamalek, Cairo 11511 Egypt ",30.0653019,31.2169642,"Lebanese, Mediterranean",4.0,4.0
513,887,Cilantro,Cairo,+20 16313,"9 90 Rd Beside Vodafone Egypt, Cairo 11511 Egypt","Cilantro Cairo 9 90 Rd Beside Vodafone Egypt, Cairo 11511 Egypt ",30.0169178,31.228987,Cafe,3.5,8.0
516,897,Wire,Cairo,+20 128 079 7980,"11 Sesostris, El Korba, Cairo 11511 Egypt","Wire Cairo 11 Sesostris, El Korba, Cairo 11511 Egypt ",30.0444196,31.2357116,"Bar, Pub",4.0,4.0
517,900,The Batter Half,Cairo,+20 2 27370036,"17 Mohamed Mazhar Street, Cairo Egypt","The Batter Half Cairo 17 Mohamed Mazhar Street, Cairo Egypt ",30.0664012,31.2225303,Cafe,3.5,11.0
519,906,Philo's Cucina,Cairo,+20 100 330 0187,"22 Marwa Building Beside Western Union Bank, Cairo 11511 Egypt","Philo's Cucina Cairo 22 Marwa Building Beside Western Union Bank, Cairo 11511 Egypt ",30.0444196,31.2357116,American,4.0,3.0
520,910,Frank and Co,Cairo,+20 106 545 8547,"11 Road 18 Maadi Sarayat, Cairo 11728 Egypt","Frank and Co Cairo 11 Road 18 Maadi Sarayat, Cairo 11728 Egypt ",29.9582676,31.2692085,International,3.5,21.0
521,911,Aloush,Cairo,+20 100 087 7441,"135 Omar Ebn El Khattab Street, Cairo 11511 Egypt","Aloush Cairo 135 Omar Ebn El Khattab Street, Cairo 11511 Egypt ",30.0833011,31.3473851,"Italian, Lebanese, Cafe, Mediterranean, Egyptian",4.5,4.0
522,919,Paul,Cairo,+20 2 24148583,"15 Baghdad Street, Korba Heliopolis, Cairo 11511 Egypt","Paul Cairo 15 Baghdad Street, Korba Heliopolis, Cairo 11511 Egypt ",30.09031,31.32364,"Cafe, European",3.5,45.0
523,921,UnderGround,Cairo,+20 110 042 0063,"23 B Syria street, Mohandseen Cairo, Egypt Mohandseen, Cairo 11511 Egypt","UnderGround Cairo 23 B Syria street, Mohandseen Cairo, Egypt Mohandseen, Cairo 11511 Egypt ",30.0530308,31.1976363,"Bar, Pub, Wine Bar",3.5,5.0
524,926,Lan Tania,Cairo,+20 2 22677730,"Uruba Street Fairmont Heliopolis & Towers, Cairo 2466 Egypt","Lan Tania Cairo Uruba Street Fairmont Heliopolis & Towers, Cairo 2466 Egypt ",30.1063649,31.3641151,Thai,4.0,3.0
525,932,Marrakech,Cairo,+20 120 601 1155,"Block 86, 90th Street, 5th Settlement, Cairo 11511 Egypt","Marrakech Cairo Block 86, 90th Street, 5th Settlement, Cairo 11511 Egypt ",31.6294723,-7.9810845,"Moroccan, Mediterranean",3.5,5.0
526,933,Khan El Romman,Cairo,+20 100 912 2201,"The District Mall, Sheraton, Cairo 11511 Egypt","Khan El Romman Cairo The District Mall, Sheraton, Cairo 11511 Egypt ",30.0391947,31.2203162,"Mediterranean, Egyptian",5.0,2.0
527,935,Pastari Restaurant,Cairo,+20 2 22692225,"12 Mostafa Refaat St Behind Al - Sedeeq Mosque, Cairo 11511 Egypt","Pastari Restaurant Cairo 12 Mostafa Refaat St Behind Al - Sedeeq Mosque, Cairo 11511 Egypt ",30.1020419,31.3778152,"Italian, Pizza, Cafe",5.0,2.0
528,936,SUSHI SHACK express,Cairo,+20 128 002 0080,"79 Saker Qurish - Sheraton Buildings Heliopolis, Cairo 11511 Egypt","SUSHI SHACK express Cairo 79 Saker Qurish - Sheraton Buildings Heliopolis, Cairo 11511 Egypt ",30.112315,31.3438507,"Japanese, Sushi",5.0,2.0
529,937,Studio Masr,Cairo,+20 120 727 7270,"Ring Road, Cairo 11511 Egypt","Studio Masr Cairo Ring Road, Cairo 11511 Egypt ",30.0911375,31.1970426,"Middle Eastern, Mediterranean, Egyptian",3.5,15.0
530,938,Nile Bukhara,Cairo,+20 2 23805999,"43 Masr Helwan Al Zeraei, Cairo 11511 Egypt","Nile Bukhara Cairo 43 Masr Helwan Al Zeraei, Cairo 11511 Egypt ",29.9569682,31.2525336,"Indian, Asian",3.5,12.0
531,939,Spectra Restaurant & Cafe,Cairo,(+2) 266 79 197,"333 El Nafoura Sq. Beside Bait El Hamd Mosque, Cairo 11511 Egypt","Spectra Restaurant & Cafe Cairo 333 El Nafoura Sq. Beside Bait El Hamd Mosque, Cairo 11511 Egypt ",30.0155343,31.280511,"Italian, Steakhouse",4.0,5.0
532,943,Chickinn,Cairo,+20 110 000 1020,"7 Ebad elRahman Street, Shearton, Cairo, Egypt, Cairo 11511 Egypt","Chickinn Cairo 7 Ebad elRahman Street, Shearton, Cairo, Egypt, Cairo 11511 Egypt ",30.1017209,31.2779953,"American, Barbecue, Grill, Healthy",4.5,3.0
534,951,Asmak Mecca,Cairo,26207280,"78 Ahmed Zaki Street Behind Petro Jet in New Nozha, Cairo 11511 Egypt","Asmak Mecca Cairo 78 Ahmed Zaki Street Behind Petro Jet in New Nozha, Cairo 11511 Egypt ",30.0444196,31.2357116,Seafood,5.0,2.0
535,954,The burger factory,Cairo,+20 122 101 1222,"3 Thawra Street Alkorba, Cairo 11511 Egypt","The burger factory Cairo 3 Thawra Street Alkorba, Cairo 11511 Egypt ",30.0596197,31.2218896,American,4.0,3.0
537,958,Napoletano,Cairo,+20 106 033 9988,"233 6 Rd Maadi, Cairo 11511 Egypt","Napoletano Cairo 233 6 Rd Maadi, Cairo 11511 Egypt ",29.9577814,31.2786228,Italian,4.5,2.0
539,963,Bruno International Cuisine,Cairo,+20 100 093 4307,"12 Othman Ibn Affan, Cairo 11511 Egypt","Bruno International Cuisine Cairo 12 Othman Ibn Affan, Cairo 11511 Egypt ",30.1032321,31.2574392,"Pizza, Barbecue",4.0,2.0
540,964,Outdoors,Cairo,+20 122 321 3906,"Saray El-Gezira St In Front of Cairo Marriott Hotel,Zamalek, Cairo 11511 Egypt","Outdoors Cairo Saray El-Gezira St In Front of Cairo Marriott Hotel,Zamalek, Cairo 11511 Egypt ",30.056512,31.2262271,"Bar, Pub, Middle Eastern",3.5,16.0
541,970,Auntie Loulou,Cairo,+20 2 27352514,"Ahmed Heshmat, Mohammed Mazhar, Zamalek Zamalek, Cairo 11511 Egypt","Auntie Loulou Cairo Ahmed Heshmat, Mohammed Mazhar, Zamalek Zamalek, Cairo 11511 Egypt ",30.0647957,31.22167,"Cafe, International",3.5,17.0
546,991,Ahwak Salon de The,Cairo,+20 2 27359509,"10 Zakria Rizk Street, Cairo 11511 Egypt","Ahwak Salon de The Cairo 10 Zakria Rizk Street, Cairo 11511 Egypt ",30.0582807,31.224209,"International, Mediterranean, Arabic",3.5,3.0
547,992,Bassaria,Cairo,+20 120 106 6550,"83 Horreya Street Heliopolis, Cairo 11511 Egypt","Bassaria Cairo 83 Horreya Street Heliopolis, Cairo 11511 Egypt ",30.0883994,31.348024,"Fast Food, Street Food, Seafood",4.0,6.0
548,993,Grand Cafe Le Reve Steakhouse,Cairo,+20 2 26923830,"Food Court Beside Hardee's Restaurant, Cairo 11511 Egypt","Grand Cafe Le Reve Steakhouse Cairo Food Court Beside Hardee's Restaurant, Cairo 11511 Egypt ",30.0444196,31.2357116,Steakhouse,4.5,2.0
549,997,Granita Cairo,Cairo,+20 2 27367394,"5 Michel Lutfallah Street Zamalek, Cairo 11511 Egypt","Granita Cairo Cairo 5 Michel Lutfallah Street Zamalek, Cairo 11511 Egypt ",30.058288,31.2235328,Healthy,3.0,35.0
553,1013,L'Aubergine,Cairo,+20 2 27380080,"5 Sharia Sayyed al-Bakry Zamalek, Cairo 11511 Egypt","L'Aubergine Cairo 5 Sharia Sayyed al-Bakry Zamalek, Cairo 11511 Egypt ",30.0603222,31.2228569,"Bar, International, Pub",3.0,51.0
554,1014,Papparoti Cafe,Cairo,+20 128 707 4008,"Omar Ibn El Khattab Street, Cairo 11511 Egypt","Papparoti Cafe Cairo Omar Ibn El Khattab Street, Cairo 11511 Egypt ",30.0888821,31.3439725,American,3.5,4.0
558,1036,Estacosa Restaurant,Cairo,+20 2 22626847,"7 Ismail Kabbani Street Nasr City, Cairo 11511 Egypt","Estacosa Restaurant Cairo 7 Ismail Kabbani Street Nasr City, Cairo 11511 Egypt ",30.0586484,31.3274714,"Mediterranean, Egyptian",3.5,3.0
561,1052,KFC,Cairo,+20 2 35728307,"Charles de Gaulle Infront of the Zoo, Cairo 11511 Egypt","KFC Cairo Charles de Gaulle Infront of the Zoo, Cairo 11511 Egypt ",30.0444196,31.2357116,"Fast Food, American",3.0,43.0
564,1065,Murphy's,Cairo,+20 101 717 1444,"30 Street 253 Maadi, Cairo 11511 Egypt","Murphy's Cairo 30 Street 253 Maadi, Cairo 11511 Egypt ",29.9615412,31.2731425,Pub,4.5,2.0
565,1066,Tamarai,Cairo,+20 2 24619910,"2005 C Cornish El Nil Cairo Towers, North Building, Cairo 11511 Egypt","Tamarai Cairo 2005 C Cornish El Nil Cairo Towers, North Building, Cairo 11511 Egypt ",30.0444196,31.2357116,"Middle Eastern, Mediterranean, Egyptian",3.5,11.0
570,1113,Burgerque,Cairo,+20 102 099 0008,"Road 6 Intersection 81 Maadi, Cairo 11511 Egypt","Burgerque Cairo Road 6 Intersection 81 Maadi, Cairo 11511 Egypt ",29.9601561,31.2569138,American,4.0,4.0
572,1129,DUO Restaurant & Cafe,Cairo,+20 114 189 9990,Cairo Egypt,DUO Restaurant & Cafe Cairo Cairo Egypt ,30.1038648,31.3485711,"European, Australian, Eastern European, Central European, South American, Central American, Central Asian",4.0,2.0
573,1132,D'italia  - Dora Cairo,Cairo,+20 2 27033001,"565 Phalstein st, from El Nasr st, Maadi, Cairo 11511 Egypt","D'italia  - Dora Cairo Cairo 565 Phalstein st, from El Nasr st, Maadi, Cairo 11511 Egypt ",29.9601561,31.2569138,International,3.5,5.0
574,1153,Spun Candy Egypt,Cairo,+20 112 448 2249,"City Stars, Phase 2, 1st Floor, Cairo 11511 Egypt","Spun Candy Egypt Cairo City Stars, Phase 2, 1st Floor, Cairo 11511 Egypt ",30.0738137,31.3444192,British,4.0,2.0
575,1154,PIZZAHUT,Cairo,+219000,"Gamet Eldowal Alarabia,Mohandiseen, Cairo 11511 Egypt","PIZZAHUT Cairo Gamet Eldowal Alarabia,Mohandiseen, Cairo 11511 Egypt ",30.048004,31.1996708,"Pizza, Italian",3.5,14.0
580,1222,India Gate Restaurant,Cairo,+20 109 061 4376,"14 Ezzat Salama Street, Cairo 11511 Egypt","India Gate Restaurant Cairo 14 Ezzat Salama Street, Cairo 11511 Egypt ",30.0550259,31.3434303,Indian,3.5,5.0
582,1225,Crust,Cairo,+20 101 866 1771,"12 Mostafa Kamel, Maadi, Cairo 11511 Egypt","Crust Cairo 12 Mostafa Kamel, Maadi, Cairo 11511 Egypt ",29.9563417,31.2676947,Italian,3.5,6.0
584,1240,Tota,Cairo,+20 114 171 4979,"Ahmed Ben Hanbal St Commercial market, El Rehab City second phase, Cairo 11511 Egypt","Tota Cairo Ahmed Ben Hanbal St Commercial market, El Rehab City second phase, Cairo 11511 Egypt ",30.056763,31.4930584,International,4.5,2.0
585,1258,Scalini Restaurant,Cairo,+20 115 672 7272,"Villa 1, Street 20 Victoria Square, Cairo 11511 Egypt","Scalini Restaurant Cairo Villa 1, Street 20 Victoria Square, Cairo 11511 Egypt ",30.168686,31.6098131,Italian,4.0,2.0
589,1283,Amici,Cairo,20123666208,"100 El Hegaz Street, Hotel Heliopark, Heliopolis, Cairo 1414 Egypt","Amici Cairo 100 El Hegaz Street, Hotel Heliopark, Heliopolis, Cairo 1414 Egypt ",30.1096671,31.340886,"Chinese, Japanese, Lebanese, Mediterranean, Egyptian",3.5,5.0
592,1295,Estredia,Cairo,+20 100 231 9023,"21 Abd Al Razak Al Sanhoury, Cairo 11511 Egypt","Estredia Cairo 21 Abd Al Razak Al Sanhoury, Cairo 11511 Egypt ",30.0866938,31.2343872,"Seafood, Mediterranean, Egyptian",3.5,3.0
594,1302,Jacket Potato,Cairo,+20 115 200 0009,"9 22 Road Al Maadi, Cairo 11511 Egypt","Jacket Potato Cairo 9 22 Road Al Maadi, Cairo 11511 Egypt ",29.9679818,31.2548321,"American, Turkish",3.5,3.0
597,1315,Fuddruckers,Cairo,+20 101 933 1145,"90 Street Concord Mall, Cairo 11511 Egypt","Fuddruckers Cairo 90 Street Concord Mall, Cairo 11511 Egypt ",30.0249453,31.4806887,"Italian, American",3.0,9.0
600,1341,Abd El Wahab Restaurant,Cairo,+20 102 999 7929,"Omar Al Khayam, Zamalek, Cairo 11511 Egypt","Abd El Wahab Restaurant Cairo Omar Al Khayam, Zamalek, Cairo 11511 Egypt ",30.0609422,31.219709,"Lebanese, Mediterranean, Middle Eastern",3.0,6.0
601,1344,Om Hassan,Cairo,+20 19500,Cairo 00000 Egypt,Om Hassan Cairo Cairo 00000 Egypt ,30.0444196,31.2357116,"Diner, Healthy, Middle Eastern, Egyptian, Arabic, Mediterranean",3.0,17.0
602,1345,Shakespeare and Co.,Cairo,+20 122 111 1492,"Omar Ibn El-Khattab St. Citystars, Cairo 11511 Egypt","Shakespeare and Co. Cairo Omar Ibn El-Khattab St. Citystars, Cairo 11511 Egypt ",30.073828,31.3448591,"International, French",3.0,34.0
604,1367,Carpaccio,Cairo,+20 101 942 9903,"Cairo Festival City Mall, New Cairo Nasr City, Cairo 11511 Egypt","Carpaccio Cairo Cairo Festival City Mall, New Cairo Nasr City, Cairo 11511 Egypt ",30.0328642,31.4100122,Italian,3.5,11.0
606,1405,Shawerma Al Reem,Cairo,+20 16068,"76 Abdel Aziz Fahmy St. Saint Fatima, Cairo 11511 Egypt","Shawerma Al Reem Cairo 76 Abdel Aziz Fahmy St. Saint Fatima, Cairo 11511 Egypt ",30.103396,31.3476491,Middle Eastern,3.0,18.0
609,1424,Osteria Restaurant,Cairo,+20 102 644 0001,"18 Mostafa refaat st. Sheraton Heliopolis, Cairo 11799 Egypt","Osteria Restaurant Cairo 18 Mostafa refaat st. Sheraton Heliopolis, Cairo 11799 Egypt ",30.1032122,31.3787196,Italian,3.5,4.0
610,1441,Jove Restaurant and Cafe,Cairo,+20 122 350 4350,"Autostrad, Cairo 11511 Egypt","Jove Restaurant and Cafe Cairo Autostrad, Cairo 11511 Egypt ",30.0444196,31.2357116,"Cafe, International",3.5,5.0
611,1449,Ginza Japanese & Asian Restaurant,Cairo,+20 2 26706263,"22 Abou Dawood El Zaheri, Cairo 11511 Egypt","Ginza Japanese & Asian Restaurant Cairo 22 Abou Dawood El Zaheri, Cairo 11511 Egypt ",30.0612682,31.3518624,Asian,3.5,3.0
612,1453,Ismail Pasha,Cairo,+20 111 221 1180,"101 Shehab Al Din Street, Cairo 11511 Egypt","Ismail Pasha Cairo 101 Shehab Al Din Street, Cairo 11511 Egypt ",30.0444196,31.2357116,"American, Fast Food",3.5,2.0
613,1467,Le J.Z.,Cairo,+20 2 27356730,"Saray El Gezirah Street, Cairo Egypt","Le J.Z. Cairo Saray El Gezirah Street, Cairo Egypt ",30.0391409,31.2425507,International,3.0,5.0
614,1472,Tarama,Cairo,+20 106 155 5914,"32 Othman Ibn Affan Street Ismailia Square, Heliopolis, Cairo 11511 Egypt","Tarama Cairo 32 Othman Ibn Affan Street Ismailia Square, Heliopolis, Cairo 11511 Egypt ",30.0961624,31.3334799,Seafood,3.5,2.0
618,1525,Rooftop Garden City,Cairo,+20 106 657 2600,"11 Moderit El Tahrir St Inside New Garden Palace Hotel, Cairo 11511 Egypt","Rooftop Garden City Cairo 11 Moderit El Tahrir St Inside New Garden Palace Hotel, Cairo 11511 Egypt ",30.0353509,31.2334016,Grill,3.5,6.0
620,1543,Favorito,Cairo,+20 100 184 1155,"Katameya mall, beside Saudi supermarket, 5th settlement, Cairo 11511 Egypt","Favorito Cairo Katameya mall, beside Saudi supermarket, 5th settlement, Cairo 11511 Egypt ",30.0044357,31.4215913,Italian,3.5,4.0
621,1544,Monkey Bar & Grill,Cairo,+201033493330,"22 Taha Hussein Zamalek, Cairo 11511 Egypt","Monkey Bar & Grill Cairo 22 Taha Hussein Zamalek, Cairo 11511 Egypt ",30.0676491,31.2194859,"French, Grill",3.0,4.0
622,1546,Casa de Carne,Cairo,+20 111 905 0337,"Palestine Rd El-Basatin Sharkeya, The Courtyard Maadi, Cairo 11693 Egypt","Casa de Carne Cairo Palestine Rd El-Basatin Sharkeya, The Courtyard Maadi, Cairo 11693 Egypt ",29.9788687,31.2801415,"Brazilian, Steakhouse, South American",3.0,15.0
623,1549,Gringo's Burrito Grill,Cairo,+20 112 800 0935,"1390 E Oregon Rd, Cairo 11511 Egypt","Gringo's Burrito Grill Cairo 1390 E Oregon Rd, Cairo 11511 Egypt ",30.0444196,31.2357116,"Mexican, American, Latin",3.0,7.0
624,1550,Samar Al-Nil,Cairo,+20 122 450 2967,"20 El-Hassaniy Street, Cairo 11511 Egypt","Samar Al-Nil Cairo 20 El-Hassaniy Street, Cairo 11511 Egypt ",30.0720924,31.2607072,"African, Ethiopian",3.0,5.0
625,1551,Bouza Rolls,Cairo,+20 127 255 8000,"73 Abd El Azaez Fahmy Street, Cairo 11511 Egypt","Bouza Rolls Cairo 73 Abd El Azaez Fahmy Street, Cairo 11511 Egypt ",30.0444196,31.2357116,"Cafe, Mediterranean, Egyptian",3.5,3.0
626,1552,El Shabrawy,Cairo,+20 2 22712943,"1 Zaker Hussein St Nasr City, Cairo 11511 Egypt","El Shabrawy Cairo 1 Zaker Hussein St Nasr City, Cairo 11511 Egypt ",30.0444196,31.2357116,"Mediterranean, Egyptian",3.5,2.0
627,1554,Peking,Cairo,25912381,"14 Saray El Azbakeya St. Downtown, Cairo 11511 Egypt","Peking Cairo 14 Saray El Azbakeya St. Downtown, Cairo 11511 Egypt ",30.0467142,31.2347129,Chinese,3.0,9.0
628,1555,Sushi Bar,Cairo,+20 2 24115588,"Ring Road- Mirage City, JW Mariott Hotel Cairo Heliopolis, Cairo 11511 Egypt","Sushi Bar Cairo Ring Road- Mirage City, JW Mariott Hotel Cairo Heliopolis, Cairo 11511 Egypt ",30.0911375,31.1970426,Sushi,3.0,9.0
629,1557,Espresso Lab,Cairo,+20 102 465 0684,"Street 213, Maadi, Cairo 11511 Egypt","Espresso Lab Cairo Street 213, Maadi, Cairo 11511 Egypt ",29.9599466,31.2746875,Cafe,3.0,2.0
630,1558,Pizza Hut,Cairo,+20 2 27941315,"1 Mohamed Mahmoud St. El Tahrir Sq., Cairo 11511 Egypt","Pizza Hut Cairo 1 Mohamed Mahmoud St. El Tahrir Sq., Cairo 11511 Egypt ",30.0421343,31.2451321,"Pizza, Fast Food, American",3.0,86.0
631,1569,Downtown 34,Cairo,+20 2 23963939,"20 Adely St Intersection of Mohamed Farid St. Beside Panorama Hotel, Cairo 11511 Egypt","Downtown 34 Cairo 20 Adely St Intersection of Mohamed Farid St. Beside Panorama Hotel, Cairo 11511 Egypt ",30.1577986,31.6191622,International,3.5,4.0
632,1572,Waffleicious,Cairo,+20 100 075 7510,"23 Cleopatra Street Heliopolis, Cairo 11511 Egypt","Waffleicious Cairo 23 Cleopatra Street Heliopolis, Cairo 11511 Egypt ",30.0909679,31.3283065,"French, Belgian, Fast Food, European, Diner",3.0,3.0
633,1574,Tata Restaurant,Cairo,+20 2 46099777,"21 El Nasr Street, Cairo 11511 Egypt","Tata Restaurant Cairo 21 El Nasr Street, Cairo 11511 Egypt ",29.9756583,31.2825552,Seafood,3.0,3.0
634,1577,Wok and Walk,Cairo,+20 19548,"Cairo Festival City Mall Fifth Settlement, New Cairo, Cairo 11511 Egypt","Wok and Walk Cairo Cairo Festival City Mall Fifth Settlement, New Cairo, Cairo 11511 Egypt ",30.0328642,31.4100122,"Chinese, Fast Food, Asian",3.0,3.0
635,1578,Yum Cairo,Cairo,+20 102 015 5599,"9 84 Road Maadi, Cairo 11511 Egypt","Yum Cairo Cairo 9 84 Road Maadi, Cairo 11511 Egypt ",29.9583635,31.2597256,British,3.0,2.0
643,1597,"Salt ""Old School Burger""",Cairo,+20 111 940 1112,"95 El-Marghani Street, Cairo 11511 Egypt","Salt ""Old School Burger"" Cairo 95 El-Marghani Street, Cairo 11511 Egypt ",30.084945,31.3328661,American,3.0,2.0
646,1645,Cairo Sky Restaurant,Cairo,+20 121 116 9711,"Corniche El Maadi In front of El Maadi Star Towers, Cairo 11511 Egypt","Cairo Sky Restaurant Cairo Corniche El Maadi In front of El Maadi Star Towers, Cairo 11511 Egypt ",29.9729996,31.2353694,"Italian, Mediterranean, European, Egyptian",3.0,2.0
647,1648,Chilli's Meeting Point,Cairo,+20 19002,"Al-Hurreia Axis Al-Tagamoue Al-Khamis, Cairo 11511 Egypt","Chilli's Meeting Point Cairo Al-Hurreia Axis Al-Tagamoue Al-Khamis, Cairo 11511 Egypt ",30.0444196,31.2357116,"Mexican, Steakhouse",3.0,6.0
648,1649,Cafe Coffee Day,Cairo,+20 120 000 3137,"Al Obour Street Spot Mall, Cairo 11511 Egypt","Cafe Coffee Day Cairo Al Obour Street Spot Mall, Cairo 11511 Egypt ",30.016253,31.2223345,"American, Indian, Mediterranean, Middle Eastern, Egyptian",3.0,2.0
649,1652,Dar Gdodnah,Cairo,+20 2 33363376,"23 Mohi El Din Abu El Ezz Street, Cairo 11511 Egypt","Dar Gdodnah Cairo 23 Mohi El Din Abu El Ezz Street, Cairo 11511 Egypt ",30.0380552,31.2015048,"Lebanese, Mediterranean, Middle Eastern",3.0,9.0
650,1654,Bazooka Chicken & Chocolate,Cairo,+20 120 333 3752,"Al Nozha Street., Cairo 11511 Egypt","Bazooka Chicken & Chocolate Cairo Al Nozha Street., Cairo 11511 Egypt ",30.0444196,31.2357116,Fast Food,3.0,2.0
651,1660,Shawarmaji Grill,Cairo,+20 2 24800871,"Omar Ibn El-Khattab, Cairo 11511 Egypt","Shawarmaji Grill Cairo Omar Ibn El-Khattab, Cairo 11511 Egypt ",30.0444196,31.2357116,"Lebanese, Mediterranean",3.0,8.0
652,1665,El Gomhoria Fish,Cairo,+20 100 976 7333,"122 26th of July St. Zamalek, Cairo 11511 Egypt","El Gomhoria Fish Cairo 122 26th of July St. Zamalek, Cairo 11511 Egypt ",30.0532491,31.2395744,Seafood,3.5,5.0
653,1666,Breeze,Cairo,+20 2 27580512,"Katameya Heights Golf & Tennis Resort, Cairo 11511 Egypt","Breeze Cairo Katameya Heights Golf & Tennis Resort, Cairo 11511 Egypt ",29.9916273,31.4070713,"Lebanese, Mediterranean, Middle Eastern",3.0,6.0
654,1669,The Mood,Cairo,+20 2 26161505,"86 90th Street, Fifth Settlement, Cairo 11511 Egypt","The Mood Cairo 86 90th Street, Fifth Settlement, Cairo 11511 Egypt ",30.0609422,31.219709,Cafe,3.0,19.0
655,1671,Keji Restaurant,Cairo,+20 109 326 5311,"139 Nile Street, Cairo 11511 Egypt","Keji Restaurant Cairo 139 Nile Street, Cairo 11511 Egypt ",30.0463696,31.2180543,"Japanese, Peruvian, South American",3.0,5.0
656,1672,Andrea Memphis Restaurant,Cairo,+20 1009003008,"Corniche El-Nil Street Maadi, Cairo 11511 Egypt","Andrea Memphis Restaurant Cairo Corniche El-Nil Street Maadi, Cairo 11511 Egypt ",29.9601561,31.2569138,"Egyptian, Middle Eastern",3.0,165.0
657,1675,Pizza Hut,Cairo,+20 2 23780312,"73 Rd. 9, Above Costa Coffee, Cairo 11511 Egypt","Pizza Hut Cairo 73 Rd. 9, Above Costa Coffee, Cairo 11511 Egypt ",30.0444196,31.2357116,Pizza,3.0,7.0
658,1677,Tamara Elna,Cairo,+20 120 888 8496,"Point 90 Mall, Cairo 11511 Egypt","Tamara Elna Cairo Point 90 Mall, Cairo 11511 Egypt ",30.020283,31.4954333,"Lebanese, Mediterranean",3.0,5.0
659,1679,Karakeeb,Cairo,+20 111 115 5649,"27 Bas General Mahmud Sami Pasa, Cairo 11511 Egypt","Karakeeb Cairo 27 Bas General Mahmud Sami Pasa, Cairo 11511 Egypt ",30.0444196,31.2357116,"Cafe, International, Mediterranean, Turkish, Egyptian, Arabic",3.0,2.0
660,1682,Coffeeshop Company,Cairo,+20 102 700 0419,"Cairo Festival City Mall Altagamoa Akhamis, Cairo 11511 Egypt","Coffeeshop Company Cairo Cairo Festival City Mall Altagamoa Akhamis, Cairo 11511 Egypt ",30.0444196,31.2357116,"Pizza, Cafe, International",3.0,17.0
661,1684,Chez Edy,Cairo,24048076,"Batraoui St, Garden Mall, Cairo 11511 Egypt","Chez Edy Cairo Batraoui St, Garden Mall, Cairo 11511 Egypt ",30.0610645,31.3321763,French,2.5,7.0
662,1689,Hakamoro,Cairo,+20 106 444 4609,"25 Al Ahram St, Cairo 11511 Egypt","Hakamoro Cairo 25 Al Ahram St, Cairo 11511 Egypt ",30.0101578,31.2943129,Chinese,3.0,3.0
663,1691,Time Out Lounge,Cairo,+20 111 355 5533,"106 Town Center Beside HSBC Bank, Cairo 11511 Egypt","Time Out Lounge Cairo 106 Town Center Beside HSBC Bank, Cairo 11511 Egypt ",30.0444196,31.2357116,"Lebanese, Mediterranean",2.5,3.0
664,1696,Mays Al Karam,Cairo,+20 120 049 9606,"Omar Ibn Al Khattab, Cairo 11511 Egypt","Mays Al Karam Cairo Omar Ibn Al Khattab, Cairo 11511 Egypt ",30.0738225,31.3447258,"Lebanese, Mediterranean, Turkish, Grill, Middle Eastern, Arabic",2.5,3.0
665,1701,Olivo's Pizzeria,Cairo,+20 102 644 4475,"20 Taha Hussein Street Zamalek, Cairo 11511 Egypt","Olivo's Pizzeria Cairo 20 Taha Hussein Street Zamalek, Cairo 11511 Egypt ",30.0673714,31.2195087,"Bar, Pizza, Pub",2.5,2.0
666,1702,Deals Pub and Restaurant,Cairo,2023057255,"2 Gol Gamal St المهندسين, Cairo 11511 Egypt","Deals Pub and Restaurant Cairo 2 Gol Gamal St المهندسين, Cairo 11511 Egypt ",30.048004,31.1996708,Egyptian,3.0,9.0
667,1705,Bab tooma,Cairo,+20 102 374 4460,Cairo Egypt,Bab tooma Cairo Cairo Egypt ,30.0885067,31.3442565,"Lebanese, Mediterranean",3.0,10.0
668,1719,Chili's,Cairo,+20 2 24153001,"Almazah Heliopolis, Cairo 11511 Egypt","Chili's Cairo Almazah Heliopolis, Cairo 11511 Egypt ",30.0444196,31.2357116,American,2.5,2.0
669,1722,Zamalek Rooftop,Cairo,+20 2 27353471,"Mohammed Mazhar Above Nile Zamalek Hotel, Cairo 11511 Egypt","Zamalek Rooftop Cairo Mohammed Mazhar Above Nile Zamalek Hotel, Cairo 11511 Egypt ",30.067505,31.2221514,Bar,3.0,23.0
671,1730,Mama Restaurant,Cairo,+20 19002,"River Street Zamalek, Nile city, Cairo 11511 Egypt","Mama Restaurant Cairo River Street Zamalek, Nile city, Cairo 11511 Egypt ",30.0609422,31.219709,"Mediterranean, Egyptian",2.5,2.0
